"","Shruti_Cod","Catalog_Nu","Species","Year","County","Institutio","SVL","Lifestage","Zswab_scor","Bioregion","Decimal_La","Decimal_Lo","Decade","Elevation","Disease_St","Coordinate","Collector","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","Built2009","crop2005","Lights2009","NavWat2009","Pastur2009","Popden2009","Railways","Roads","HFP2009","HFP2009_in","amph_rich","lakepond","swampmarsh","IceMass","Playa","streamperr","streaminte","coastline","artificial","pipeline","canalditch","connector","elev_m","ai_yr","pet_yr","aet_yr","crops_2","built_2","pasture_2","popdens_2","navwater_2","lights_2","hfp_2","rail_2","roads_2","dist.closest.wb","cat.closest.wb"
"55",423,1729,"Taricha granulosa",1897,"Napa","CAS",45.96,"Aquatic",0,"Central Coast",37.417903,-121.855006,1890,64.5,0,0,"C.H. Gilbert et al.",153,132,52,4365,291,38,253,96,204,207,96,403,83,1,86,212,5,9,212,10,0,10,0,0,10,0,1.62955,31.6295,31,13,5023.97,6809.71,229543,109205,316.572,15.7423,10177.9,5253.7,3810.74,3600.93,9614.57,63,3150,1279,342,0,10,0,10,0,10,31.6295,0,1.62955,15.7423,"streaminte"
"56",424,1730,"Taricha granulosa",1897,"Napa","CAS",46.78,"Terrestrial",0,"Central Coast",37.417903,-121.855006,1890,64.5,0,0,"C.H. Gilbert et al.",153,132,52,4365,291,38,253,96,204,207,96,403,83,1,86,212,5,9,212,10,0,10,0,0,10,0,1.62955,31.6295,31,13,5023.97,6809.71,229543,109205,316.572,15.7423,10177.9,5253.7,3810.74,3600.93,9614.57,63,3150,1279,342,0,10,0,10,0,10,31.6295,0,1.62955,15.7423,"streaminte"
"57",1132,43250,"Taricha torosa",1898,"Alameda","MVZ",54.48,"Aquatic",0,"Central Valley",37.871028,-122.277108,1890,44,0,2257,"┬áH. B. Torrey",145,89,51,2878,234,60,174,105,172,177,105,573,125,1,89,314,7,9,314,10,0,10,0.66132,0,10,8,4,42.6613,42,10,3579.58,22435.4,259980,146690,3717.29,1388.71,2512.18,3665.41,3936.03,5242.35,14482.9,44,5761,991,482,0,10,0,10,0.313793,10,33.042,0,2.72822,1388.71,"streaminte"
"58",791,3316,"Taricha torosa",1898,"Santa Clara","CAS",58.92,"Terrestrial",0,"Central Coast",37.427219,-122.169169,1890,27.9,0,1610,"J.O. Snyder",144,114,54,3598,250,39,211,97,186,188,97,462,95,1,87,245,6,9,245,10,0,10,0.00239465,0,10,0,4,34.0024,34,15,648.03,6282.2,256813,136364,4793.83,1558.42,5521.41,3885.8,1440.2,6166.53,11699.5,30,4113,1123,392,0,10,0,10,0.00412465,10,32.7323,0,2.72822,648.03,"lakepond"
"59",792,3322,"Taricha torosa",1898,"Santa Clara","CAS",75.29,"Terrestrial",0,"Central Coast",37.427219,-122.169169,1890,27.9,0,1610,"J.O. Snyder",144,114,54,3598,250,39,211,97,186,188,97,462,95,1,87,245,6,9,245,10,0,10,0.00239465,0,10,0,4,34.0024,34,15,648.03,6282.2,256813,136364,4793.83,1558.42,5521.41,3885.8,1440.2,6166.53,11699.5,30,4113,1123,392,0,10,0,10,0.00412465,10,32.7323,0,2.72822,648.03,"lakepond"
"60",793,3325,"Taricha torosa",1898,"Santa Clara","CAS",61.21,"Terrestrial",0,"Central Coast",37.427219,-122.169169,1890,27.9,0,1610,"J.O. Snyder",144,114,54,3598,250,39,211,97,186,188,97,462,95,1,87,245,6,9,245,10,0,10,0.00239465,0,10,0,4,34.0024,34,15,648.03,6282.2,256813,136364,4793.83,1558.42,5521.41,3885.8,1440.2,6166.53,11699.5,30,4113,1123,392,0,10,0,10,0.00412465,10,32.7323,0,2.72822,648.03,"lakepond"
"61",794,3327,"Taricha torosa",1898,"Santa Clara","CAS",57.97,"Terrestrial",0,"Central Coast",37.427219,-122.169169,1890,27.9,0,1610,"J.O. Snyder",144,114,54,3598,250,39,211,97,186,188,97,462,95,1,87,245,6,9,245,10,0,10,0.00239465,0,10,0,4,34.0024,34,15,648.03,6282.2,256813,136364,4793.83,1558.42,5521.41,3885.8,1440.2,6166.53,11699.5,30,4113,1123,392,0,10,0,10,0.00412465,10,32.7323,0,2.72822,648.03,"lakepond"
"62",795,3330,"Taricha torosa",1898,"Santa Clara","CAS",79.75,"Terrestrial",0,"Central Coast",37.427219,-122.169169,1890,27.9,0,1610,"J.O. Snyder",144,114,54,3598,250,39,211,97,186,188,97,462,95,1,87,245,6,9,245,10,0,10,0.00239465,0,10,0,4,34.0024,34,15,648.03,6282.2,256813,136364,4793.83,1558.42,5521.41,3885.8,1440.2,6166.53,11699.5,30,4113,1123,392,0,10,0,10,0.00412465,10,32.7323,0,2.72822,648.03,"lakepond"
"63",499,950,"Taricha torosa",1903,"Los Angeles","MVZ",50.1,"Aquatic",0,"Desert",34.101072,-118.197515,1900,171.1,0,3258,"Joseph Grinnell",181,129,54,3774,306,69,237,140,227,233,137,430,95,0,97,267,6,14,244,10,0,10,0,0,10,0,4,34,34,14,2579.19,57182.9,322370,77309.9,3146.25,87.3936,26213.1,9615.07,5314.53,14292.9,14182.8,168,3120,1362,361,0,10,0,10,0,10,38,0,8,87.3936,"streaminte"
"64",487,942,"Taricha torosa",1904,"Los Angeles","MVZ",55.9,"Terrestrial",0,"Desert",34.21,-118.14,1900,538.7,0,0,"Joseph Grinnell",160,146,49,5376,325,28,297,104,229,235,98,608,123,1,92,348,8,19,324,10,0,9,0,0,10,0,0.526984,29.527,29,18,3117.94,54912.8,310676,64799,2628.64,9.54415,37677.7,3257.1,5378.4,10945.1,13633.5,547,4324,1406,513,0,10,0,10,0,9,29.527,0,0.526984,9.54415,"streaminte"
"65",504,953,"Taricha torosa",1904,"Los Angeles","MVZ",49.5,"Aquatic",0,"Desert",34.21,-118.14,1900,8.3,0,0,"Joseph Grinnell",160,146,49,5376,325,28,297,104,229,235,98,608,123,1,92,348,8,19,324,10,0,9,0,0,10,0,0.526984,29.527,29,18,3117.94,54912.8,310676,64799,2628.64,9.54415,37677.7,3257.1,5378.4,10945.1,13633.5,547,4324,1406,513,0,10,0,10,0,9,29.527,0,0.526984,9.54415,"streaminte"
"66",513,948,"Taricha torosa",1904,"Los Angeles","MVZ",50.6,"Aquatic",0,"Desert",34.21,-118.14,1900,8.3,0,0,"┬áJoseph Grinnell",160,146,49,5376,325,28,297,104,229,235,98,608,123,1,92,348,8,19,324,10,0,9,0,0,10,0,0.526984,29.527,29,18,3117.94,54912.8,310676,64799,2628.64,9.54415,37677.7,3257.1,5378.4,10945.1,13633.5,547,4324,1406,513,0,10,0,10,0,9,29.527,0,0.526984,9.54415,"streaminte"
"67",517,946,"Taricha torosa",1904,"Los Angeles","MVZ",52.8,"Aquatic",0,"Desert",34.21,-118.14,1900,8.3,0,0,"Joseph Grinnell",160,146,49,5376,325,28,297,104,229,235,98,608,123,1,92,348,8,19,324,10,0,9,0,0,10,0,0.526984,29.527,29,18,3117.94,54912.8,310676,64799,2628.64,9.54415,37677.7,3257.1,5378.4,10945.1,13633.5,547,4324,1406,513,0,10,0,10,0,9,29.527,0,0.526984,9.54415,"streaminte"
"68",556,38934,"Taricha torosa",1906,"Los Angeles","CAS",58.69,"Aquatic",0,"Desert",34.869308,-118.219528,1900,737.7,0,1732,"J.A. Kusche",164,155,42,7233,357,-5,362,91,232,259,76,181,36,1,80,101,7,7,96,0,0,6,0,0,5,0,0.436702,11.4367,11,7,4294.11,10537.7,237196,9655.8,11341.2,1124.17,96864.2,12391,13543.6,16809.9,14852.3,739,1227,1475,153,0,0,0,5,0,6,11.4367,0,0.436702,1124.17,"streaminte"
"69",387,13255,"Taricha granulosa",1907,"Marin","CAS",66.48,"Terrestrial",0,"Central Coast",37.9275,-122.590833,1900,720.6,0,0,"F.X. Williams",122,109,52,3779,244,35,209,87,169,174,81,1096,218,2,86,575,14,23,565,0,0,2,0.144801,0,7,0,0.318684,9.46348,9,14,1870.25,21672.7,287259,174969,423.407,1281.2,5564.74,1870.25,6179.45,10029.1,4346.45,720,10461,1041,594,0,0,0,7,0.144801,2,9.46348,0,0.318684,423.407,"streamperr"
"70",388,13257,"Taricha granulosa",1907,"Marin","CAS",48.95,"Terrestrial",0,"Central Coast",37.9275,-122.590833,1900,720.6,0,0,"F.X. Williams",122,109,52,3779,244,35,209,87,169,174,81,1096,218,2,86,575,14,23,565,0,0,2,0.144801,0,7,0,0.318684,9.46348,9,14,1870.25,21672.7,287259,174969,423.407,1281.2,5564.74,1870.25,6179.45,10029.1,4346.45,720,10461,1041,594,0,0,0,7,0.144801,2,9.46348,0,0.318684,423.407,"streamperr"
"71",500,13373,"Taricha granulosa",1907,"Santa Clara","CAS",69.37,"Aquatic",0,"Central Coast",37.225753,-122.009475,1900,389.2,0,2184,"J. Van Denburgh",139,133,54,4057,275,31,244,90,189,193,90,823,173,2,90,444,9,15,444,10,0,9,0,0,8,0,4,31,31,16,3278.64,21371.3,247426,128278,2207.43,188.724,21239.8,3314.12,18956.5,12377.4,3056.73,391,6743,1216,599,0,10,0,8,0,9,31,0,4,188.724,"streaminte"
"72",501,13375,"Taricha granulosa",1907,"Santa Clara","CAS",78.58,"Aquatic",0,"Central Coast",37.225753,-122.009475,1900,2184,0,2184,"J. Van Denburgh",139,133,54,4057,275,31,244,90,189,193,90,823,173,2,90,444,9,15,444,10,0,9,0,0,8,0,4,31,31,16,3278.64,21371.3,247426,128278,2207.43,188.724,21239.8,3314.12,18956.5,12377.4,3056.73,391,6743,1216,599,0,10,0,8,0,9,31,0,4,188.724,"streaminte"
"73",502,13376,"Taricha granulosa",1907,"Santa Clara","CAS",78.36,"Aquatic",0,"Central Coast",37.225753,-122.009475,1900,2184,0,2184,"J. Van Denburgh",139,133,54,4057,275,31,244,90,189,193,90,823,173,2,90,444,9,15,444,10,0,9,0,0,8,0,4,31,31,16,3278.64,21371.3,247426,128278,2207.43,188.724,21239.8,3314.12,18956.5,12377.4,3056.73,391,6743,1216,599,0,10,0,8,0,9,31,0,4,188.724,"streaminte"
"74",503,13378,"Taricha granulosa",1907,"Santa Clara","CAS",76.84,"Aquatic",0,"Central Coast",37.225753,-122.009475,1900,2184,0,2184,"J. Van Denburgh",139,133,54,4057,275,31,244,90,189,193,90,823,173,2,90,444,9,15,444,10,0,9,0,0,8,0,4,31,31,16,3278.64,21371.3,247426,128278,2207.43,188.724,21239.8,3314.12,18956.5,12377.4,3056.73,391,6743,1216,599,0,10,0,8,0,9,31,0,4,188.724,"streaminte"
"75",552,38928,"Taricha torosa",1907,"Los Angeles","CAS",35.38,"Terrestrial",0,"Desert",34.104314,-118.404614,1900,240.9,0,3304,"J.A. Kusche",173,122,53,3784,295,66,229,131,218,226,130,436,94,0,93,254,5,13,243,10,0,10,7.92798e-05,0,10,0,0.852498,30.8526,30,15,764.254,76216.2,321434,81422.2,4366.14,1074.71,13419,1761.01,19476.2,13707.4,17385.4,244,3389,1301,375,0,10,0,10,7.92798e-05,10,30.8526,0,0.852498,764.254,"lakepond"
"76",553,13274,"Taricha torosa",1907,"Santa Clara","CAS",69.42,"Aquatic",0,"Central Coast",37.427219,-122.169169,1900,27.9,0,1610,"F.X. Williams",144,114,54,3598,250,39,211,97,186,188,97,462,95,1,87,245,6,9,245,10,0,10,0.00239465,0,10,0,4,34.0024,34,15,648.03,6282.2,256813,136364,4793.83,1558.42,5521.41,3885.8,1440.2,6166.53,11699.5,30,4113,1123,392,0,10,0,10,0.00412465,10,32.7323,0,2.72822,648.03,"lakepond"
"77",481,4475,"Taricha torosa",1908,"Los Angeles","MVZ",65.9,"Aquatic",0,"Desert",34.17,-118.04,1900,21.5,0,0,"Charles L. Camp",177,148,53,4487,327,50,277,129,232,239,124,529,111,1,93,315,7,17,292,10,0,10,0,0,10,0,1.62955,31.6295,31,18,2443.45,44733.1,315933,64865,2709.08,195.011,42622.6,2456.26,346.152,1462.7,7665.94,273,3636,1463,450,0,10,0,9,0,9,28.7575,0,0.757507,195.011,"streaminte"
"78",494,4474,"Taricha torosa",1908,"Los Angeles","MVZ",59.9,"Aquatic",0,"Desert",34.17,-118.04,1900,21.5,0,0,"Charles L. Camp",177,148,53,4487,327,50,277,129,232,239,124,529,111,1,93,315,7,17,292,10,0,10,0,0,10,0,1.62955,31.6295,31,18,2443.45,44733.1,315933,64865,2709.08,195.011,42622.6,2456.26,346.152,1462.7,7665.94,273,3636,1463,450,0,10,0,9,0,9,28.7575,0,0.757507,195.011,"streaminte"
"79",501,4477,"Taricha torosa",1908,"Los Angeles","MVZ",57.3,"Aquatic",0,"Desert",34.17,-118.04,1900,21.5,0,0,"Charles L. Camp",177,148,53,4487,327,50,277,129,232,239,124,529,111,1,93,315,7,17,292,10,0,10,0,0,10,0,1.62955,31.6295,31,18,2443.45,44733.1,315933,64865,2709.08,195.011,42622.6,2456.26,346.152,1462.7,7665.94,273,3636,1463,450,0,10,0,9,0,9,28.7575,0,0.757507,195.011,"streaminte"
"80",509,4476,"Taricha torosa",1908,"Los Angeles","MVZ",55.6,"Aquatic",0,"Desert",34.17,-118.04,1900,21.5,0,0,"Charles L. Camp",177,148,53,4487,327,50,277,129,232,239,124,529,111,1,93,315,7,17,292,10,0,10,0,0,10,0,1.62955,31.6295,31,18,2443.45,44733.1,315933,64865,2709.08,195.011,42622.6,2456.26,346.152,1462.7,7665.94,273,3636,1463,450,0,10,0,9,0,9,28.7575,0,0.757507,195.011,"streaminte"
"81",512,4478,"Taricha torosa",1908,"Los Angeles","MVZ",73.6,"Aquatic",0,"Desert",34.17,-118.04,1900,21.5,0,0,"Charles L. Camp",177,148,53,4487,327,50,277,129,232,239,124,529,111,1,93,315,7,17,292,10,0,10,0,0,10,0,1.62955,31.6295,31,18,2443.45,44733.1,315933,64865,2709.08,195.011,42622.6,2456.26,346.152,1462.7,7665.94,273,3636,1463,450,0,10,0,9,0,9,28.7575,0,0.757507,195.011,"streaminte"
"82",506,13364,"Taricha granulosa",1908,"Santa Clara","CAS",71.54,"Aquatic",0,"Central Coast",37.226667,-121.973611,1900,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"83",507,13365,"Taricha granulosa",1908,"Santa Clara","CAS",74.41,"Aquatic",0,"Central Coast",37.226667,-121.973611,1900,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"84",508,13366,"Taricha granulosa",1908,"Santa Clara","CAS",73.76,"Aquatic",0,"Central Coast",37.226667,-121.973611,1900,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"85",495,4481,"Taricha torosa",1909,"Los Angeles","MVZ",62.3,"Aquatic",0,"Desert",34.183747,-117.925992,1900,534.8,0,2431,"Charles L. Camp",165,152,50,5321,332,30,302,109,233,238,103,619,126,1,93,358,7,18,337,0,0,7,0,0,7,0,0.681485,14.6815,14,17,4133.32,35673.6,315685,57921.2,6228.85,97.8277,49420.3,4167.06,1297.42,3090.54,7587.84,530,4271,1449,521,0,0,0,7,0,7,14.6815,0,0.681485,97.8277,"streaminte"
"86",497,613,"Taricha torosa",1909,"Los Angeles","MVZ",24.9,"Larvae",0,"Desert",34.162039,-118.052536,1900,253.2,0,3396,"Charles L. Camp",178,146,53,4333,324,53,271,132,231,238,127,508,107,1,93,304,7,17,280,10,0,10,0,0,10,0,1.62955,31.6295,31,18,3526.72,45546,316693,66256,4154.83,838.985,41183.5,3847.19,527.476,1293.51,7289.77,255,3491,1458,429,0,10,0,10,0,10,31.6295,0,1.62955,527.476,"pipeline"
"87",503,4479,"Taricha torosa",1909,"Los Angeles","MVZ",59.8,"Aquatic",0,"Desert",34.183276,-118.059091,1900,697.1,0,1224,"Charles L. Camp",166,147,50,5110,327,35,292,112,230,237,107,612,124,1,91,354,8,19,331,10,0,9,0,0,8,0,0.436702,27.4367,27,18,3176.48,46889.5,314288,64725.7,3221.64,26.8009,41857.7,3485.88,1833.15,3422.88,9367.07,704,4306,1428,519,0,10,0,8,0,9,27.4367,0,0.436702,26.8009,"streaminte"
"88",508,4482,"Taricha torosa",1909,"Los Angeles","MVZ",35.6,"Aquatic",0,"Desert",34.164872,-118.039181,1900,221.2,0,4201,"┬áCharles L. Camp",181,146,54,4267,324,54,270,135,233,239,130,471,101,1,93,284,7,16,261,10,0,10,0,0,10,0,1.62955,31.6295,31,18,2793.28,44475.7,316506,65285.9,3093.13,162.93,42414.8,2796.02,223.286,897.001,7100.6,219,3274,1466,407,0,10,0,10,0,10,31.6295,0,1.62955,162.93,"streaminte"
"89",520,4727,"Taricha torosa",1909,"Los Angeles","MVZ",26.6,"Aquatic",0,"Desert",34.183276,-118.059091,1900,697.5,0,0,"Charles L. Camp",166,147,50,5110,327,35,292,112,230,237,107,612,124,1,91,354,8,19,331,10,0,9,0,0,8,0,0.436702,27.4367,27,18,3176.48,46889.5,314288,64725.7,3221.64,26.8009,41857.7,3485.88,1833.15,3422.88,9367.07,704,4306,1428,519,0,10,0,8,0,9,27.4367,0,0.436702,26.8009,"streaminte"
"90",41,1663,"Taricha granulosa",1910,"Shasta","CAS",68.4,"Aquatic",0,"Klamath",41.240986,-122.260608,1910,841.3,0,2426,"Allen, Robinson and Birchaw",106,164,47,6447,311,-36,347,34,191,191,29,1189,213,7,75,583,41,41,577,0,0,2,0,0,3,8,8,21,21,14,7104.33,113085,18206.1,42768.1,12.1443,3057.19,152373,7106.23,37329.7,12131.4,25124.1,864,9691,1231,643,0,0,0,3,0,2,21,8,8,12.1443,"streamperr"
"91",42,1664,"Taricha granulosa",1910,"Shasta","CAS",69.1,"Aquatic",0,"Klamath",41.240986,-122.260608,1910,841.3,0,2426,"Allen, Robinson and Birchaw",106,164,47,6447,311,-36,347,34,191,191,29,1189,213,7,75,583,41,41,577,0,0,2,0,0,3,8,8,21,21,14,7104.33,113085,18206.1,42768.1,12.1443,3057.19,152373,7106.23,37329.7,12131.4,25124.1,864,9691,1231,643,0,0,0,3,0,2,21,8,8,12.1443,"streamperr"
"92",509,20977,"Taricha granulosa",1910,"Santa Clara","CAS",67.57,"Terrestrial",0,"Central Coast",37.226667,-121.973611,1910,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"93",510,20978,"Taricha granulosa",1910,"Santa Clara","CAS",56.58,"Terrestrial",0,"Central Coast",37.226667,-121.973611,1910,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"94",511,20979,"Taricha granulosa",1910,"Santa Clara","CAS",43.6,"Terrestrial",0,"Central Coast",37.226667,-121.973611,1910,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"95",512,20983,"Taricha granulosa",1910,"Santa Clara","CAS",54.74,"Terrestrial",0,"Central Coast",37.226667,-121.973611,1910,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.73,21259.6,244318,125256,235.6,364.913,21091.1,1415.73,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.6,"streamperr"
"96",513,20984,"Taricha granulosa",1910,"Santa Clara","CAS",64.99,"Terrestrial",0,"Central Coast",37.226667,-121.973611,1910,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"97",514,20985,"Taricha granulosa",1910,"Santa Clara","CAS",72.67,"Aquatic",0,"Central Coast",37.226667,-121.973611,1910,106.2,0,0,"J. Van Denburgh",149,138,54,4132,287,33,254,96,199,201,96,582,127,1,91,321,5,10,321,10,0,10,0,0,9,0,8,37,37,16,1415.72,21259.6,244318,125256,235.599,364.913,21091.1,1415.72,18951.2,9230.99,2996.16,102,4576,1287,497,0,10,0,9,0,10,37,0,8,235.599,"streamperr"
"98",837,2402,"Taricha torosa",1910,"Marin","MVZ",34.91,"Aquatic",0,"Central Coast",37.897959,-122.580134,1910,148.9,0,1753,"Harold C. Bryant",135,99,54,3110,230,48,182,100,169,174,95,976,200,2,88,523,13,18,513,0,0,4,1.28145,0,8,0,0.852498,14.134,14,14,5278.31,18317.7,286448,173453,290.982,994.738,3167.35,4803.31,9537.45,9169.21,6862.47,163,9643,1010,583,0,0,0,8,1.28145,4,14.134,0,0.852498,290.982,"streamperr"
"99",1115,2400,"Taricha torosa",1910,"Contra Costa","MVZ",74.73,"Aquatic",0,"Central Coast",37.92542,-122.27193,1910,314.7,0,7294,"Harold C. Bryant",140,108,53,3608,250,47,203,95,181,186,95,753,157,1,88,397,9,14,397,10,0,9,0.144801,0,10,0,0.757507,29.9023,29,11,1706.2,26766.7,259245,147488,475.897,396.05,4699.77,2120.14,1090.02,4818.14,8462.34,319,6892,1091,564,0,10,0,10,0.144801,9,29.9023,0,0.757507,396.05,"streaminte"
"100",1226,2395,"taricha Torosa",1910,"alameda","MVZ",61.19,"Aquatic",0,"Central Valley",37.822534,-122.22746,1910,115.2,0,2464,"┬áHarold C. Bryant",142,95,52,3010,237,56,181,102,172,178,102,603,129,1,87,323,7,10,323,10,0,10,0.131519,0,10,0,4,34.1315,34,11,609.535,20857.6,255990,141466,1559.76,475.079,4405.8,2457.6,3527.64,8315.17,19797,113,5935,1016,508,0,10,0,10,0.131519,10,34.1315,0,4,475.079,"streaminte"
"101",40,29103,"Taricha granulosa",1911,"Del Norte","CAS",32.6,"Terrestrial",0,"Klamath",41.546944,-124.065278,1910,24,0,0,"J.R. Slevin",116,95,55,2684,204,34,170,87,147,151,83,1939,327,9,74,950,66,81,877,0,0,0,0,0,0,0,0,0,0,0,20877.3,65802.2,108603,191006,235.295,978.075,1388.07,213.635,73380.9,75649.3,5395.79,16,22045,880,677,0,0,0,2,4,0,10,0,4,213.635,"artificial"
"102",61,28706,"Taricha granulosa",1911,"Mendocino","CAS",68.35,"Terrestrial",0,"Klamath",39.409722,-123.354444,1910,423.5,0,0,"J.R. Slevin",122,161,55,4555,293,2,291,71,181,182,68,1261,245,2,86,673,16,31,658,10,0,8,0,0,7,8,4,37,37,18,2577.82,120938,176040,112574,264.821,1444.59,38517.2,6295.71,20119.3,2191.68,3827.95,420,9936,1269,650,0,10,0,7,0,8,41,8,8,264.821,"streamperr"
"103",62,28924,"Taricha granulosa",1911,"Humboldt","CAS",61.16,"Aquatic",0,"Klamath",40.5375,-124.059444,1910,43.8,0,0,"J.R. Slevin",122,93,52,2949,216,40,176,86,158,161,86,1294,240,3,81,660,28,39,660,0,0,0,0.0421337,1,3,8,8,20.0421,20,19,6866.93,34669.9,101568,186944,130.467,1036,20024.7,4567.86,36609,25845.2,6674.88,51,14265,912,610,0,0,1,3,0.0421337,0,20.0421,8,8,130.467,"streamperr"
"104",245,28475,"Taricha torosa",1911,"Mendocino","CAS",72.59,"Terrestrial",0,"Klamath",39.265,-123.590872,1910,65.5,0,2415,"J.R. Slevin",122,120,57,3177,238,29,209,87,161,163,82,1036,196,3,83,532,19,31,530,0,0,0,0,0,3,0,0.252673,3.25267,3,21,10100.7,146571,196080,137473,325.979,1476.11,15902.4,10100.7,41354.2,27860.9,11355.3,66,9850,1071,612,0,0,0,3,0,0,3.25267,0,0.252673,325.979,"streamperr"
"105",246,28476,"Taricha torosa",1911,"Mendocino","CAS",74.15,"Terrestrial",0,"Klamath",39.265,-123.590872,1910,65.6,0,2415,"J.R. Slevin",122,120,57,3177,238,29,209,87,161,163,82,1036,196,3,83,532,19,31,530,0,0,0,0,0,3,0,0.252673,3.25267,3,21,10100.7,146571,196080,137473,325.979,1476.11,15902.4,10100.7,41354.2,27860.9,11355.3,66,9850,1071,612,0,0,0,3,0,0,3.25267,0,0.252673,325.979,"streamperr"
"106",247,28477,"Taricha torosa",1911,"Mendocino","CAS",57.87,"Terrestrial",0,"Klamath",39.265,-123.590872,1910,65.5,0,2415,"J.R. Slevin",122,120,57,3177,238,29,209,87,161,163,82,1036,196,3,83,532,19,31,530,0,0,0,0,0,3,0,0.252673,3.25267,3,21,10100.7,146571,196080,137473,325.993,1476.1,15902.4,10100.7,41354.2,27860.9,11355.4,66,9850,1071,612,0,0,0,3,0,0,3.25267,0,0.252673,325.993,"streamperr"
"107",248,28478,"Taricha torosa",1911,"Mendocino","CAS",62.43,"Terrestrial",0,"Klamath",39.265,-123.590872,1910,65.5,0,2415,"J.R. Slevin",122,120,57,3177,238,29,209,87,161,163,82,1036,196,3,83,532,19,31,530,0,0,0,0,0,3,0,0.252673,3.25267,3,21,10100.7,146571,196080,137473,325.979,1476.11,15902.4,10100.7,41354.2,27860.9,11355.3,66,9850,1071,612,0,0,0,3,0,0,3.25267,0,0.252673,325.979,"streamperr"
"108",249,28479,"Taricha torosa",1911,"Mendocino","CAS",42.9,"Terrestrial",0,"Klamath",39.265,-123.590872,1910,65.5,0,2415,"J.R. Slevin",122,120,57,3177,238,29,209,87,161,163,82,1036,196,3,83,532,19,31,530,0,0,0,0,0,3,0,0.252673,3.25267,3,21,10100.7,146571,196080,137473,325.979,1476.11,15902.4,10100.7,41354.2,27860.9,11355.3,66,9850,1071,612,0,0,0,3,0,0,3.25267,0,0.252673,325.979,"streamperr"
"109",250,28480,"Taricha torosa",1911,"Mendocino","CAS",63.86,"Terrestrial",0,"Klamath",39.265,-123.590872,1910,65.5,0,2415,"J.R. Slevin",122,120,57,3177,238,29,209,87,161,163,82,1036,196,3,83,532,19,31,530,0,0,0,0,0,3,0,0.252673,3.25267,3,21,10100.7,146571,196080,137473,325.979,1476.11,15902.4,10100.7,41354.2,27860.9,11355.3,66,9850,1071,612,0,0,0,3,0,0,3.25267,0,0.252673,325.979,"streamperr"
