ID,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
17,-121.9308,36.6093,72,2014-11,2.29,50.7,56.5,62.4
17,-121.9308,36.6093,72,2014-12,8.67,50.5,55.3,60.2
17,-121.9308,36.6093,72,2015-01,0,46.6,54.9,63.1
17,-121.9308,36.6093,72,2015-02,0.91,49.4,57.1,64.8
17,-121.9308,36.6093,72,2015-03,0.61,48.9,56.6,64.2
17,-121.9308,36.6093,72,2015-04,0.77,47.8,52.6,57.4
17,-121.9308,36.6093,72,2015-05,0.11,50.9,54.1,57.3
17,-121.9308,36.6093,72,2015-06,0,53.2,56.7,60.2
17,-121.9308,36.6093,72,2015-07,0.07,56.6,60.7,64.8
17,-121.9308,36.6093,72,2015-08,0,58.1,62.4,66.7
17,-121.9308,36.6093,72,2015-09,0,56.4,61.8,67.2
17,-121.9308,36.6093,72,2015-10,0.17,56.3,61.5,66.8
17,-121.9308,36.6093,72,2015-11,2.68,46.7,53.8,60.9
17,-121.9308,36.6093,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
18,-121.9099,36.6016,456,2014-01,0.08,46.2,56.8,67.5
18,-121.9099,36.6016,456,2014-02,3.86,46,53.2,60.3
18,-121.9099,36.6016,456,2014-03,2.59,47.8,56.4,65
18,-121.9099,36.6016,456,2014-04,1.6,47.1,55.5,64
18,-121.9099,36.6016,456,2014-05,0.14,50.8,59.7,68.7
18,-121.9099,36.6016,456,2014-06,0.02,50.2,58.1,66.1
18,-121.9099,36.6016,456,2014-07,0.05,54.6,61.8,68.9
18,-121.9099,36.6016,456,2014-08,0,55.6,62.3,69
18,-121.9099,36.6016,456,2014-09,0.27,55.3,63.3,71.4
18,-121.9099,36.6016,456,2014-10,0.22,53.2,63.4,73.6
18,-121.9099,36.6016,456,2014-11,2.46,49.2,58.4,67.7
18,-121.9099,36.6016,456,2014-12,9.04,48.6,55.6,62.6
18,-121.9099,36.6016,456,2015-01,0,46.1,56,66
18,-121.9099,36.6016,456,2015-02,1.37,48.7,58.2,67.7
18,-121.9099,36.6016,456,2015-03,0.68,47.8,58.4,69
18,-121.9099,36.6016,456,2015-04,1.05,46.2,54.6,63.1
18,-121.9099,36.6016,456,2015-05,0.4,49.3,55.1,61
18,-121.9099,36.6016,456,2015-06,0,51.2,58.6,66
18,-121.9099,36.6016,456,2015-07,0.12,55.4,62.9,70.5
18,-121.9099,36.6016,456,2015-08,0.02,56.1,64.5,73
18,-121.9099,36.6016,456,2015-09,0,55.7,65.8,75.9
18,-121.9099,36.6016,456,2015-10,0.29,54.4,64.3,74.1
18,-121.9099,36.6016,456,2015-11,3.13,44.8,54.6,64.3
18,-121.9099,36.6016,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
19,-121.9111,36.5975,456,2014-01,0.08,46.2,56.8,67.5
19,-121.9111,36.5975,456,2014-02,3.86,46,53.2,60.3
19,-121.9111,36.5975,456,2014-03,2.59,47.8,56.4,65
19,-121.9111,36.5975,456,2014-04,1.6,47.1,55.5,64
19,-121.9111,36.5975,456,2014-05,0.14,50.8,59.7,68.7
19,-121.9111,36.5975,456,2014-06,0.02,50.2,58.1,66.1
19,-121.9111,36.5975,456,2014-07,0.05,54.6,61.8,68.9
19,-121.9111,36.5975,456,2014-08,0,55.6,62.3,69
19,-121.9111,36.5975,456,2014-09,0.27,55.3,63.3,71.4
19,-121.9111,36.5975,456,2014-10,0.22,53.2,63.4,73.6
19,-121.9111,36.5975,456,2014-11,2.46,49.2,58.4,67.7
19,-121.9111,36.5975,456,2014-12,9.04,48.6,55.6,62.6
19,-121.9111,36.5975,456,2015-01,0,46.1,56,66
19,-121.9111,36.5975,456,2015-02,1.37,48.7,58.2,67.7
19,-121.9111,36.5975,456,2015-03,0.68,47.8,58.4,69
19,-121.9111,36.5975,456,2015-04,1.05,46.2,54.6,63.1
19,-121.9111,36.5975,456,2015-05,0.4,49.3,55.1,61
19,-121.9111,36.5975,456,2015-06,0,51.2,58.6,66
19,-121.9111,36.5975,456,2015-07,0.12,55.4,62.9,70.5
19,-121.9111,36.5975,456,2015-08,0.02,56.1,64.5,73
19,-121.9111,36.5975,456,2015-09,0,55.7,65.8,75.9
19,-121.9111,36.5975,456,2015-10,0.29,54.4,64.3,74.1
19,-121.9111,36.5975,456,2015-11,3.13,44.8,54.6,64.3
19,-121.9111,36.5975,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
20,-121.9307,36.611,72,2014-01,0.08,46.6,55.5,64.3
20,-121.9307,36.611,72,2014-02,3.29,47.3,52.7,58.1
20,-121.9307,36.611,72,2014-03,2.04,49.4,55.4,61.4
20,-121.9307,36.611,72,2014-04,1.43,49.2,53.8,58.3
20,-121.9307,36.611,72,2014-05,0.08,52.7,58.9,65.1
20,-121.9307,36.611,72,2014-06,0,52.8,57.4,62.1
20,-121.9307,36.611,72,2014-07,0.06,56.2,59.9,63.6
20,-121.9307,36.611,72,2014-08,0,56.8,60.1,63.5
20,-121.9307,36.611,72,2014-09,0.27,57.3,60.8,64.3
20,-121.9307,36.611,72,2014-10,0.21,54.7,61,67.3
20,-121.9307,36.611,72,2014-11,2.29,50.7,56.5,62.4
20,-121.9307,36.611,72,2014-12,8.67,50.5,55.3,60.2
20,-121.9307,36.611,72,2015-01,0,46.6,54.9,63.1
20,-121.9307,36.611,72,2015-02,0.91,49.4,57.1,64.8
20,-121.9307,36.611,72,2015-03,0.61,48.9,56.6,64.2
20,-121.9307,36.611,72,2015-04,0.77,47.8,52.6,57.4
20,-121.9307,36.611,72,2015-05,0.11,50.9,54.1,57.3
20,-121.9307,36.611,72,2015-06,0,53.2,56.7,60.2
20,-121.9307,36.611,72,2015-07,0.07,56.6,60.7,64.8
20,-121.9307,36.611,72,2015-08,0,58.1,62.4,66.7
20,-121.9307,36.611,72,2015-09,0,56.4,61.8,67.2
20,-121.9307,36.611,72,2015-10,0.17,56.3,61.5,66.8
20,-121.9307,36.611,72,2015-11,2.68,46.7,53.8,60.9
20,-121.9307,36.611,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
21,-121.931,36.6109,72,2014-01,0.08,46.6,55.5,64.3
21,-121.931,36.6109,72,2014-02,3.29,47.3,52.7,58.1
21,-121.931,36.6109,72,2014-03,2.04,49.4,55.4,61.4
21,-121.931,36.6109,72,2014-04,1.43,49.2,53.8,58.3
21,-121.931,36.6109,72,2014-05,0.08,52.7,58.9,65.1
21,-121.931,36.6109,72,2014-06,0,52.8,57.4,62.1
21,-121.931,36.6109,72,2014-07,0.06,56.2,59.9,63.6
21,-121.931,36.6109,72,2014-08,0,56.8,60.1,63.5
21,-121.931,36.6109,72,2014-09,0.27,57.3,60.8,64.3
21,-121.931,36.6109,72,2014-10,0.21,54.7,61,67.3
21,-121.931,36.6109,72,2014-11,2.29,50.7,56.5,62.4
21,-121.931,36.6109,72,2014-12,8.67,50.5,55.3,60.2
21,-121.931,36.6109,72,2015-01,0,46.6,54.9,63.1
21,-121.931,36.6109,72,2015-02,0.91,49.4,57.1,64.8
21,-121.931,36.6109,72,2015-03,0.61,48.9,56.6,64.2
21,-121.931,36.6109,72,2015-04,0.77,47.8,52.6,57.4
21,-121.931,36.6109,72,2015-05,0.11,50.9,54.1,57.3
21,-121.931,36.6109,72,2015-06,0,53.2,56.7,60.2
21,-121.931,36.6109,72,2015-07,0.07,56.6,60.7,64.8
21,-121.931,36.6109,72,2015-08,0,58.1,62.4,66.7
21,-121.931,36.6109,72,2015-09,0,56.4,61.8,67.2
21,-121.931,36.6109,72,2015-10,0.17,56.3,61.5,66.8
21,-121.931,36.6109,72,2015-11,2.68,46.7,53.8,60.9
21,-121.931,36.6109,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
22,-121.8988,36.5868,456,2014-01,0.08,46.2,56.8,67.5
22,-121.8988,36.5868,456,2014-02,3.86,46,53.2,60.3
22,-121.8988,36.5868,456,2014-03,2.59,47.8,56.4,65
22,-121.8988,36.5868,456,2014-04,1.6,47.1,55.5,64
22,-121.8988,36.5868,456,2014-05,0.14,50.8,59.7,68.7
22,-121.8988,36.5868,456,2014-06,0.02,50.2,58.1,66.1
22,-121.8988,36.5868,456,2014-07,0.05,54.6,61.8,68.9
22,-121.8988,36.5868,456,2014-08,0,55.6,62.3,69
22,-121.8988,36.5868,456,2014-09,0.27,55.3,63.3,71.4
22,-121.8988,36.5868,456,2014-10,0.22,53.2,63.4,73.6
22,-121.8988,36.5868,456,2014-11,2.46,49.2,58.4,67.7
22,-121.8988,36.5868,456,2014-12,9.04,48.6,55.6,62.6
22,-121.8988,36.5868,456,2015-01,0,46.1,56,66
22,-121.8988,36.5868,456,2015-02,1.37,48.7,58.2,67.7
22,-121.8988,36.5868,456,2015-03,0.68,47.8,58.4,69
22,-121.8988,36.5868,456,2015-04,1.05,46.2,54.6,63.1
22,-121.8988,36.5868,456,2015-05,0.4,49.3,55.1,61
22,-121.8988,36.5868,456,2015-06,0,51.2,58.6,66
22,-121.8988,36.5868,456,2015-07,0.12,55.4,62.9,70.5
22,-121.8988,36.5868,456,2015-08,0.02,56.1,64.5,73
22,-121.8988,36.5868,456,2015-09,0,55.7,65.8,75.9
22,-121.8988,36.5868,456,2015-10,0.29,54.4,64.3,74.1
22,-121.8988,36.5868,456,2015-11,3.13,44.8,54.6,64.3
22,-121.8988,36.5868,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
23,-121.8988,36.5868,456,2014-01,0.08,46.2,56.8,67.5
23,-121.8988,36.5868,456,2014-02,3.86,46,53.2,60.3
23,-121.8988,36.5868,456,2014-03,2.59,47.8,56.4,65
23,-121.8988,36.5868,456,2014-04,1.6,47.1,55.5,64
23,-121.8988,36.5868,456,2014-05,0.14,50.8,59.7,68.7
23,-121.8988,36.5868,456,2014-06,0.02,50.2,58.1,66.1
23,-121.8988,36.5868,456,2014-07,0.05,54.6,61.8,68.9
23,-121.8988,36.5868,456,2014-08,0,55.6,62.3,69
23,-121.8988,36.5868,456,2014-09,0.27,55.3,63.3,71.4
23,-121.8988,36.5868,456,2014-10,0.22,53.2,63.4,73.6
23,-121.8988,36.5868,456,2014-11,2.46,49.2,58.4,67.7
23,-121.8988,36.5868,456,2014-12,9.04,48.6,55.6,62.6
23,-121.8988,36.5868,456,2015-01,0,46.1,56,66
23,-121.8988,36.5868,456,2015-02,1.37,48.7,58.2,67.7
23,-121.8988,36.5868,456,2015-03,0.68,47.8,58.4,69
23,-121.8988,36.5868,456,2015-04,1.05,46.2,54.6,63.1
23,-121.8988,36.5868,456,2015-05,0.4,49.3,55.1,61
23,-121.8988,36.5868,456,2015-06,0,51.2,58.6,66
23,-121.8988,36.5868,456,2015-07,0.12,55.4,62.9,70.5
23,-121.8988,36.5868,456,2015-08,0.02,56.1,64.5,73
23,-121.8988,36.5868,456,2015-09,0,55.7,65.8,75.9
23,-121.8988,36.5868,456,2015-10,0.29,54.4,64.3,74.1
23,-121.8988,36.5868,456,2015-11,3.13,44.8,54.6,64.3
23,-121.8988,36.5868,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
24,-121.8989,36.5868,456,2014-01,0.08,46.2,56.8,67.5
24,-121.8989,36.5868,456,2014-02,3.86,46,53.2,60.3
24,-121.8989,36.5868,456,2014-03,2.59,47.8,56.4,65
24,-121.8989,36.5868,456,2014-04,1.6,47.1,55.5,64
24,-121.8989,36.5868,456,2014-05,0.14,50.8,59.7,68.7
24,-121.8989,36.5868,456,2014-06,0.02,50.2,58.1,66.1
24,-121.8989,36.5868,456,2014-07,0.05,54.6,61.8,68.9
24,-121.8989,36.5868,456,2014-08,0,55.6,62.3,69
24,-121.8989,36.5868,456,2014-09,0.27,55.3,63.3,71.4
24,-121.8989,36.5868,456,2014-10,0.22,53.2,63.4,73.6
24,-121.8989,36.5868,456,2014-11,2.46,49.2,58.4,67.7
24,-121.8989,36.5868,456,2014-12,9.04,48.6,55.6,62.6
24,-121.8989,36.5868,456,2015-01,0,46.1,56,66
24,-121.8989,36.5868,456,2015-02,1.37,48.7,58.2,67.7
24,-121.8989,36.5868,456,2015-03,0.68,47.8,58.4,69
24,-121.8989,36.5868,456,2015-04,1.05,46.2,54.6,63.1
24,-121.8989,36.5868,456,2015-05,0.4,49.3,55.1,61
24,-121.8989,36.5868,456,2015-06,0,51.2,58.6,66
24,-121.8989,36.5868,456,2015-07,0.12,55.4,62.9,70.5
24,-121.8989,36.5868,456,2015-08,0.02,56.1,64.5,73
24,-121.8989,36.5868,456,2015-09,0,55.7,65.8,75.9
24,-121.8989,36.5868,456,2015-10,0.29,54.4,64.3,74.1
24,-121.8989,36.5868,456,2015-11,3.13,44.8,54.6,64.3
24,-121.8989,36.5868,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
25,-121.8985,36.5869,456,2014-01,0.08,46.2,56.8,67.5
25,-121.8985,36.5869,456,2014-02,3.86,46,53.2,60.3
25,-121.8985,36.5869,456,2014-03,2.59,47.8,56.4,65
25,-121.8985,36.5869,456,2014-04,1.6,47.1,55.5,64
25,-121.8985,36.5869,456,2014-05,0.14,50.8,59.7,68.7
25,-121.8985,36.5869,456,2014-06,0.02,50.2,58.1,66.1
25,-121.8985,36.5869,456,2014-07,0.05,54.6,61.8,68.9
25,-121.8985,36.5869,456,2014-08,0,55.6,62.3,69
25,-121.8985,36.5869,456,2014-09,0.27,55.3,63.3,71.4
25,-121.8985,36.5869,456,2014-10,0.22,53.2,63.4,73.6
25,-121.8985,36.5869,456,2014-11,2.46,49.2,58.4,67.7
25,-121.8985,36.5869,456,2014-12,9.04,48.6,55.6,62.6
25,-121.8985,36.5869,456,2015-01,0,46.1,56,66
25,-121.8985,36.5869,456,2015-02,1.37,48.7,58.2,67.7
25,-121.8985,36.5869,456,2015-03,0.68,47.8,58.4,69
25,-121.8985,36.5869,456,2015-04,1.05,46.2,54.6,63.1
25,-121.8985,36.5869,456,2015-05,0.4,49.3,55.1,61
25,-121.8985,36.5869,456,2015-06,0,51.2,58.6,66
25,-121.8985,36.5869,456,2015-07,0.12,55.4,62.9,70.5
25,-121.8985,36.5869,456,2015-08,0.02,56.1,64.5,73
25,-121.8985,36.5869,456,2015-09,0,55.7,65.8,75.9
25,-121.8985,36.5869,456,2015-10,0.29,54.4,64.3,74.1
25,-121.8985,36.5869,456,2015-11,3.13,44.8,54.6,64.3
25,-121.8985,36.5869,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
26,-121.8986,36.5869,456,2014-01,0.08,46.2,56.8,67.5
26,-121.8986,36.5869,456,2014-02,3.86,46,53.2,60.3
26,-121.8986,36.5869,456,2014-03,2.59,47.8,56.4,65
26,-121.8986,36.5869,456,2014-04,1.6,47.1,55.5,64
26,-121.8986,36.5869,456,2014-05,0.14,50.8,59.7,68.7
26,-121.8986,36.5869,456,2014-06,0.02,50.2,58.1,66.1
26,-121.8986,36.5869,456,2014-07,0.05,54.6,61.8,68.9
26,-121.8986,36.5869,456,2014-08,0,55.6,62.3,69
26,-121.8986,36.5869,456,2014-09,0.27,55.3,63.3,71.4
26,-121.8986,36.5869,456,2014-10,0.22,53.2,63.4,73.6
26,-121.8986,36.5869,456,2014-11,2.46,49.2,58.4,67.7
26,-121.8986,36.5869,456,2014-12,9.04,48.6,55.6,62.6
26,-121.8986,36.5869,456,2015-01,0,46.1,56,66
26,-121.8986,36.5869,456,2015-02,1.37,48.7,58.2,67.7
26,-121.8986,36.5869,456,2015-03,0.68,47.8,58.4,69
26,-121.8986,36.5869,456,2015-04,1.05,46.2,54.6,63.1
26,-121.8986,36.5869,456,2015-05,0.4,49.3,55.1,61
26,-121.8986,36.5869,456,2015-06,0,51.2,58.6,66
26,-121.8986,36.5869,456,2015-07,0.12,55.4,62.9,70.5
26,-121.8986,36.5869,456,2015-08,0.02,56.1,64.5,73
26,-121.8986,36.5869,456,2015-09,0,55.7,65.8,75.9
26,-121.8986,36.5869,456,2015-10,0.29,54.4,64.3,74.1
26,-121.8986,36.5869,456,2015-11,3.13,44.8,54.6,64.3
26,-121.8986,36.5869,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
27,-121.8986,36.5868,456,2014-01,0.08,46.2,56.8,67.5
27,-121.8986,36.5868,456,2014-02,3.86,46,53.2,60.3
27,-121.8986,36.5868,456,2014-03,2.59,47.8,56.4,65
27,-121.8986,36.5868,456,2014-04,1.6,47.1,55.5,64
27,-121.8986,36.5868,456,2014-05,0.14,50.8,59.7,68.7
27,-121.8986,36.5868,456,2014-06,0.02,50.2,58.1,66.1
27,-121.8986,36.5868,456,2014-07,0.05,54.6,61.8,68.9
27,-121.8986,36.5868,456,2014-08,0,55.6,62.3,69
27,-121.8986,36.5868,456,2014-09,0.27,55.3,63.3,71.4
27,-121.8986,36.5868,456,2014-10,0.22,53.2,63.4,73.6
27,-121.8986,36.5868,456,2014-11,2.46,49.2,58.4,67.7
27,-121.8986,36.5868,456,2014-12,9.04,48.6,55.6,62.6
27,-121.8986,36.5868,456,2015-01,0,46.1,56,66
27,-121.8986,36.5868,456,2015-02,1.37,48.7,58.2,67.7
27,-121.8986,36.5868,456,2015-03,0.68,47.8,58.4,69
27,-121.8986,36.5868,456,2015-04,1.05,46.2,54.6,63.1
27,-121.8986,36.5868,456,2015-05,0.4,49.3,55.1,61
27,-121.8986,36.5868,456,2015-06,0,51.2,58.6,66
27,-121.8986,36.5868,456,2015-07,0.12,55.4,62.9,70.5
27,-121.8986,36.5868,456,2015-08,0.02,56.1,64.5,73
27,-121.8986,36.5868,456,2015-09,0,55.7,65.8,75.9
27,-121.8986,36.5868,456,2015-10,0.29,54.4,64.3,74.1
27,-121.8986,36.5868,456,2015-11,3.13,44.8,54.6,64.3
27,-121.8986,36.5868,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
28,-121.8977,36.5877,456,2014-01,0.08,46.2,56.8,67.5
28,-121.8977,36.5877,456,2014-02,3.86,46,53.2,60.3
28,-121.8977,36.5877,456,2014-03,2.59,47.8,56.4,65
28,-121.8977,36.5877,456,2014-04,1.6,47.1,55.5,64
28,-121.8977,36.5877,456,2014-05,0.14,50.8,59.7,68.7
28,-121.8977,36.5877,456,2014-06,0.02,50.2,58.1,66.1
28,-121.8977,36.5877,456,2014-07,0.05,54.6,61.8,68.9
28,-121.8977,36.5877,456,2014-08,0,55.6,62.3,69
28,-121.8977,36.5877,456,2014-09,0.27,55.3,63.3,71.4
28,-121.8977,36.5877,456,2014-10,0.22,53.2,63.4,73.6
28,-121.8977,36.5877,456,2014-11,2.46,49.2,58.4,67.7
28,-121.8977,36.5877,456,2014-12,9.04,48.6,55.6,62.6
28,-121.8977,36.5877,456,2015-01,0,46.1,56,66
28,-121.8977,36.5877,456,2015-02,1.37,48.7,58.2,67.7
28,-121.8977,36.5877,456,2015-03,0.68,47.8,58.4,69
28,-121.8977,36.5877,456,2015-04,1.05,46.2,54.6,63.1
28,-121.8977,36.5877,456,2015-05,0.4,49.3,55.1,61
28,-121.8977,36.5877,456,2015-06,0,51.2,58.6,66
28,-121.8977,36.5877,456,2015-07,0.12,55.4,62.9,70.5
28,-121.8977,36.5877,456,2015-08,0.02,56.1,64.5,73
28,-121.8977,36.5877,456,2015-09,0,55.7,65.8,75.9
28,-121.8977,36.5877,456,2015-10,0.29,54.4,64.3,74.1
28,-121.8977,36.5877,456,2015-11,3.13,44.8,54.6,64.3
28,-121.8977,36.5877,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
29,-121.8978,36.5876,456,2014-01,0.08,46.2,56.8,67.5
29,-121.8978,36.5876,456,2014-02,3.86,46,53.2,60.3
29,-121.8978,36.5876,456,2014-03,2.59,47.8,56.4,65
29,-121.8978,36.5876,456,2014-04,1.6,47.1,55.5,64
29,-121.8978,36.5876,456,2014-05,0.14,50.8,59.7,68.7
29,-121.8978,36.5876,456,2014-06,0.02,50.2,58.1,66.1
29,-121.8978,36.5876,456,2014-07,0.05,54.6,61.8,68.9
29,-121.8978,36.5876,456,2014-08,0,55.6,62.3,69
29,-121.8978,36.5876,456,2014-09,0.27,55.3,63.3,71.4
29,-121.8978,36.5876,456,2014-10,0.22,53.2,63.4,73.6
29,-121.8978,36.5876,456,2014-11,2.46,49.2,58.4,67.7
29,-121.8978,36.5876,456,2014-12,9.04,48.6,55.6,62.6
29,-121.8978,36.5876,456,2015-01,0,46.1,56,66
29,-121.8978,36.5876,456,2015-02,1.37,48.7,58.2,67.7
29,-121.8978,36.5876,456,2015-03,0.68,47.8,58.4,69
29,-121.8978,36.5876,456,2015-04,1.05,46.2,54.6,63.1
29,-121.8978,36.5876,456,2015-05,0.4,49.3,55.1,61
29,-121.8978,36.5876,456,2015-06,0,51.2,58.6,66
29,-121.8978,36.5876,456,2015-07,0.12,55.4,62.9,70.5
29,-121.8978,36.5876,456,2015-08,0.02,56.1,64.5,73
29,-121.8978,36.5876,456,2015-09,0,55.7,65.8,75.9
29,-121.8978,36.5876,456,2015-10,0.29,54.4,64.3,74.1
29,-121.8978,36.5876,456,2015-11,3.13,44.8,54.6,64.3
29,-121.8978,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
30,-121.8978,36.5876,456,2014-01,0.08,46.2,56.8,67.5
30,-121.8978,36.5876,456,2014-02,3.86,46,53.2,60.3
30,-121.8978,36.5876,456,2014-03,2.59,47.8,56.4,65
30,-121.8978,36.5876,456,2014-04,1.6,47.1,55.5,64
30,-121.8978,36.5876,456,2014-05,0.14,50.8,59.7,68.7
30,-121.8978,36.5876,456,2014-06,0.02,50.2,58.1,66.1
30,-121.8978,36.5876,456,2014-07,0.05,54.6,61.8,68.9
30,-121.8978,36.5876,456,2014-08,0,55.6,62.3,69
30,-121.8978,36.5876,456,2014-09,0.27,55.3,63.3,71.4
30,-121.8978,36.5876,456,2014-10,0.22,53.2,63.4,73.6
30,-121.8978,36.5876,456,2014-11,2.46,49.2,58.4,67.7
30,-121.8978,36.5876,456,2014-12,9.04,48.6,55.6,62.6
30,-121.8978,36.5876,456,2015-01,0,46.1,56,66
30,-121.8978,36.5876,456,2015-02,1.37,48.7,58.2,67.7
30,-121.8978,36.5876,456,2015-03,0.68,47.8,58.4,69
30,-121.8978,36.5876,456,2015-04,1.05,46.2,54.6,63.1
30,-121.8978,36.5876,456,2015-05,0.4,49.3,55.1,61
30,-121.8978,36.5876,456,2015-06,0,51.2,58.6,66
30,-121.8978,36.5876,456,2015-07,0.12,55.4,62.9,70.5
30,-121.8978,36.5876,456,2015-08,0.02,56.1,64.5,73
30,-121.8978,36.5876,456,2015-09,0,55.7,65.8,75.9
30,-121.8978,36.5876,456,2015-10,0.29,54.4,64.3,74.1
30,-121.8978,36.5876,456,2015-11,3.13,44.8,54.6,64.3
30,-121.8978,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
31,-121.8977,36.5876,456,2014-01,0.08,46.2,56.8,67.5
31,-121.8977,36.5876,456,2014-02,3.86,46,53.2,60.3
31,-121.8977,36.5876,456,2014-03,2.59,47.8,56.4,65
31,-121.8977,36.5876,456,2014-04,1.6,47.1,55.5,64
31,-121.8977,36.5876,456,2014-05,0.14,50.8,59.7,68.7
31,-121.8977,36.5876,456,2014-06,0.02,50.2,58.1,66.1
31,-121.8977,36.5876,456,2014-07,0.05,54.6,61.8,68.9
31,-121.8977,36.5876,456,2014-08,0,55.6,62.3,69
31,-121.8977,36.5876,456,2014-09,0.27,55.3,63.3,71.4
31,-121.8977,36.5876,456,2014-10,0.22,53.2,63.4,73.6
31,-121.8977,36.5876,456,2014-11,2.46,49.2,58.4,67.7
31,-121.8977,36.5876,456,2014-12,9.04,48.6,55.6,62.6
31,-121.8977,36.5876,456,2015-01,0,46.1,56,66
31,-121.8977,36.5876,456,2015-02,1.37,48.7,58.2,67.7
31,-121.8977,36.5876,456,2015-03,0.68,47.8,58.4,69
31,-121.8977,36.5876,456,2015-04,1.05,46.2,54.6,63.1
31,-121.8977,36.5876,456,2015-05,0.4,49.3,55.1,61
31,-121.8977,36.5876,456,2015-06,0,51.2,58.6,66
31,-121.8977,36.5876,456,2015-07,0.12,55.4,62.9,70.5
31,-121.8977,36.5876,456,2015-08,0.02,56.1,64.5,73
31,-121.8977,36.5876,456,2015-09,0,55.7,65.8,75.9
31,-121.8977,36.5876,456,2015-10,0.29,54.4,64.3,74.1
31,-121.8977,36.5876,456,2015-11,3.13,44.8,54.6,64.3
31,-121.8977,36.5876,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
32,-121.8976,36.5879,456,2014-01,0.08,46.2,56.8,67.5
32,-121.8976,36.5879,456,2014-02,3.86,46,53.2,60.3
32,-121.8976,36.5879,456,2014-03,2.59,47.8,56.4,65
32,-121.8976,36.5879,456,2014-04,1.6,47.1,55.5,64
32,-121.8976,36.5879,456,2014-05,0.14,50.8,59.7,68.7
32,-121.8976,36.5879,456,2014-06,0.02,50.2,58.1,66.1
32,-121.8976,36.5879,456,2014-07,0.05,54.6,61.8,68.9
32,-121.8976,36.5879,456,2014-08,0,55.6,62.3,69
32,-121.8976,36.5879,456,2014-09,0.27,55.3,63.3,71.4
32,-121.8976,36.5879,456,2014-10,0.22,53.2,63.4,73.6
32,-121.8976,36.5879,456,2014-11,2.46,49.2,58.4,67.7
32,-121.8976,36.5879,456,2014-12,9.04,48.6,55.6,62.6
32,-121.8976,36.5879,456,2015-01,0,46.1,56,66
32,-121.8976,36.5879,456,2015-02,1.37,48.7,58.2,67.7
32,-121.8976,36.5879,456,2015-03,0.68,47.8,58.4,69
32,-121.8976,36.5879,456,2015-04,1.05,46.2,54.6,63.1
32,-121.8976,36.5879,456,2015-05,0.4,49.3,55.1,61
32,-121.8976,36.5879,456,2015-06,0,51.2,58.6,66
32,-121.8976,36.5879,456,2015-07,0.12,55.4,62.9,70.5
32,-121.8976,36.5879,456,2015-08,0.02,56.1,64.5,73
32,-121.8976,36.5879,456,2015-09,0,55.7,65.8,75.9
32,-121.8976,36.5879,456,2015-10,0.29,54.4,64.3,74.1
32,-121.8976,36.5879,456,2015-11,3.13,44.8,54.6,64.3
32,-121.8976,36.5879,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
33,-121.8975,36.5879,456,2014-01,0.08,46.2,56.8,67.5
33,-121.8975,36.5879,456,2014-02,3.86,46,53.2,60.3
33,-121.8975,36.5879,456,2014-03,2.59,47.8,56.4,65
33,-121.8975,36.5879,456,2014-04,1.6,47.1,55.5,64
33,-121.8975,36.5879,456,2014-05,0.14,50.8,59.7,68.7
33,-121.8975,36.5879,456,2014-06,0.02,50.2,58.1,66.1
33,-121.8975,36.5879,456,2014-07,0.05,54.6,61.8,68.9
33,-121.8975,36.5879,456,2014-08,0,55.6,62.3,69
33,-121.8975,36.5879,456,2014-09,0.27,55.3,63.3,71.4
33,-121.8975,36.5879,456,2014-10,0.22,53.2,63.4,73.6
33,-121.8975,36.5879,456,2014-11,2.46,49.2,58.4,67.7
33,-121.8975,36.5879,456,2014-12,9.04,48.6,55.6,62.6
33,-121.8975,36.5879,456,2015-01,0,46.1,56,66
33,-121.8975,36.5879,456,2015-02,1.37,48.7,58.2,67.7
33,-121.8975,36.5879,456,2015-03,0.68,47.8,58.4,69
33,-121.8975,36.5879,456,2015-04,1.05,46.2,54.6,63.1
33,-121.8975,36.5879,456,2015-05,0.4,49.3,55.1,61
33,-121.8975,36.5879,456,2015-06,0,51.2,58.6,66
33,-121.8975,36.5879,456,2015-07,0.12,55.4,62.9,70.5
33,-121.8975,36.5879,456,2015-08,0.02,56.1,64.5,73
33,-121.8975,36.5879,456,2015-09,0,55.7,65.8,75.9
33,-121.8975,36.5879,456,2015-10,0.29,54.4,64.3,74.1
