"","X.1","X","lake.id","year","Bd.Status","Zscore","longitude","latitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009"
"150",150,150,10228,2006,1,21996.4,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"151",151,151,10228,2006,1,31310.96,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"152",152,152,10228,2006,1,15559.6,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"153",153,153,10228,2006,1,14973.6,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"154",154,154,10228,2006,1,27461.68,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"155",155,155,10228,2006,1,97956.8,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"156",156,156,10228,2006,1,101951.2,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"157",157,157,10228,2006,1,16426.72,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"158",158,158,10228,2006,1,14060.56,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"159",159,159,10228,2006,1,493.5696,-118.520212066341,37.074166582979,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"160",160,160,11468,2006,1,26302.24,-118.526133974683,37.0696665695507,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"161",161,161,11468,2006,1,43016,-118.526133974683,37.0696665695507,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"162",162,162,11469,2005,1,47274.08,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"163",163,163,11469,2005,1,106099.2,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"164",164,164,11469,2005,1,3108.744,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"165",165,165,11469,2005,1,6198.48,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"166",166,166,11469,2005,1,89071.2,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"167",167,167,11469,2005,1,679.5672,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"168",168,168,11469,2005,1,30706.24,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"169",169,169,11469,2005,1,21313.2,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"170",170,170,11469,2005,1,47785.12,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"171",171,171,11469,2005,1,17337.36,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"172",172,172,11469,2006,1,17353.28,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"173",173,173,11469,2006,1,11600,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"174",174,174,11469,2006,1,57474.8,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"175",175,175,11469,2006,1,19673.04,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"176",176,176,11469,2006,1,62451.68,-118.525500898941,37.0730245598411,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"177",177,177,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"178",178,178,11470,2005,1,4605.696,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"179",179,179,11470,2005,1,14.47352,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"180",180,180,11470,2005,1,19.3264,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"181",181,181,11470,2005,1,3019.28,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"182",182,182,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"183",183,183,11470,2005,1,76.43584,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"184",184,184,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"185",185,185,11470,2005,1,105.44,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"186",186,186,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"187",187,187,11470,2005,1,13.0784,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"188",188,188,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"189",189,189,11470,2005,1,46.63624,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"190",190,190,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"191",191,191,11470,2005,1,29.86408,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"192",192,192,11470,2005,1,12.9424,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"193",193,193,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"194",194,194,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"195",195,195,11470,2005,1,17.4536,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"196",196,196,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"197",197,197,11470,2005,1,31059.52,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"198",198,198,11470,2005,1,68881.76,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"199",199,199,11470,2005,1,34312.24,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"200",200,200,11470,2005,0,0,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"201",201,201,11470,2005,1,25613.92,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"202",202,202,11470,2005,1,36476,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"203",203,203,11470,2006,1,33053.76,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"204",204,204,11470,2006,1,12524.24,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"205",205,205,11470,2006,1,6062.536,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"206",206,206,11470,2006,1,10952.48,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"207",207,207,11470,2006,1,16962.96,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"208",208,208,11470,2006,1,32228.96,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"209",209,209,11470,2006,1,32884.96,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"210",210,210,11470,2006,1,4764.512,-118.527010350003,37.0724433159826,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"211",211,211,11473,2005,1,84253.6,-118.527977974981,37.0717266954828,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"212",212,212,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"213",213,213,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"214",214,214,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"215",215,215,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"216",216,216,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"217",217,217,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"218",218,218,11489,2005,1,0.7659536,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"219",219,219,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"220",220,220,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"221",221,221,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"222",222,222,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"223",223,223,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"224",224,224,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"225",225,225,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"226",226,226,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"227",227,227,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"228",228,228,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"229",229,229,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"230",230,230,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"231",231,231,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"232",232,232,11489,2005,0,0,-118.526824527615,37.0791696928257,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"233",233,233,11493,2006,1,26.86408,-118.531212906259,37.0810377242827,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"234",234,234,11493,2006,1,2.009976,-118.531212906259,37.0810377242827,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"235",235,235,11496,2006,0,0,-118.534739109776,37.0823407148868,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"236",236,236,11496,2006,0,0,-118.534739109776,37.0823407148868,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"237",237,237,11496,2006,0,0,-118.534739109776,37.0823407148868,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"238",238,238,11496,2006,0,0,-118.534739109776,37.0823407148868,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"239",239,239,11496,2006,0,0,-118.534739109776,37.0823407148868,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"240",240,240,11496,2006,1,1.0096,-118.534739109776,37.0823407148868,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"241",241,241,11497,2006,0,0,-118.536827559419,37.0849145295083,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"242",242,242,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"243",243,243,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"244",244,244,11502,2006,1,0.1055304,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"245",245,245,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"246",246,246,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"247",247,247,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"248",248,248,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"249",249,249,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"250",250,250,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"251",251,251,11502,2006,0,0,-118.518926353894,37.0838465619779,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"252",252,252,12495,2006,1,5.739008,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"253",253,253,12495,2006,0,0,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"254",254,254,12495,2006,0,0,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"255",255,255,12495,2006,0,0,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"256",256,256,12495,2006,0,0,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"257",257,257,12495,2006,1,2.598776,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"258",258,258,12495,2006,0,0,-118.518290720836,37.0837228092123,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"259",259,259,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"260",260,260,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"261",261,261,12498,2006,1,2.41856,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"262",262,262,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"263",263,263,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"264",264,264,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"265",265,265,12498,2006,1,1.018504,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"266",266,266,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"267",267,267,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"268",268,268,12498,2006,0,0,-118.519755199268,37.0837043995807,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"269",269,269,12500,2006,0,0,-118.535685959401,37.080845650127,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"270",270,270,12500,2006,0,0,-118.535685959401,37.080845650127,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"271",271,271,12500,2006,0,0,-118.535685959401,37.080845650127,8,114,42,5453,164,-107,271,-46,53,83,-51,660,110,16,59,293,62,76,286,1,0,0,0,1,0,0,0
"272",272,272,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"273",273,273,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"274",274,274,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"275",275,275,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"276",276,276,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"277",277,277,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"278",278,278,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"279",279,279,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"280",280,280,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"281",281,281,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"282",282,282,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"283",283,283,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"284",284,284,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"285",285,285,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"286",286,286,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"287",287,287,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"288",288,288,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"289",289,289,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"290",290,290,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"291",291,291,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"292",292,292,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"293",293,293,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"294",294,294,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"295",295,295,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"296",296,296,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"297",297,297,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"298",298,298,10418,2005,0,0,-118.425204647746,36.8109112368529,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
