Continent.Region,Country,LocationDescription,Latitude,Longitude,Elevation.m.,DateCollected,Month,Day,Year,Decade,MuseumOrField,SampleID,FieldID,Order,Family,Genus,Species,Subspecies,SpeciesName,Lifestage,BdStatus,GEScore,ZEScore,BdMethodology,SwabCollector,PreviouslyReported,Comments,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
NorthAmerica,United States,"California_Kern County_Canebrake Creek, 9 mi ENE of Onyx",35.7474153,-118.1143921,993.9,1954,NA,NA,1954,1950s,Museum,MVZ61603A,MVZ61603,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4023.36_Datum _not recorded_Estimated elevation using GPS Visualizer,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_Canebrake Creek, 9 mi ENE of Onyx",35.7474153,-118.1143921,993.9,1954,NA,NA,1954,1950s,Museum,MVZ61604A,MVZ61604,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4023.36_Datum _not recorded_Estimated elevation using GPS Visualizer,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_Canebrake Creek, 9 mi ENE of Onyx",35.7474153,-118.1143921,993.9,1954,NA,NA,1954,1950s,Museum,MVZ61605A,MVZ61605,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4023.36_Datum _not recorded_Estimated elevation using GPS Visualizer,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_Canebrake Creek, 9 mi ENE of Onyx",35.7474153,-118.1143921,993.9,1954,NA,NA,1954,1950s,Museum,MVZ61606A,MVZ61606,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4023.36_Datum _not recorded_Estimated elevation using GPS Visualizer,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_Canebrake Creek, 9 mi ENE of Onyx",35.7474153,-118.1143921,993.9,1954,NA,NA,1954,1950s,Museum,MVZ61607A,MVZ61607,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4023.36_Datum _not recorded_Estimated elevation using GPS Visualizer,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_Canebrake Creek, 9 mi ENE of Onyx",35.7474153,-118.1143921,993.9,1954,NA,NA,1954,1950s,Museum,MVZ61608A,MVZ61608,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4023.36_Datum _not recorded_Estimated elevation using GPS Visualizer,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_White River Rd., 1.2 mi N junction Jack Ranch Rd.",35.7493538,-118.7260719,943.3,1961,NA,NA,1971,1970s,Museum,MVZ95871,MVZ95871,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3621.024_Datum _not recorded_Estimated elevation using GPS Visualizer,151,149,44,6707,339,2,337,81,239,239,72,458,83,1,80,237,10,10,225
NorthAmerica,United States,"California_Kern County_California: Kern Co.: Canebrake Creek, T25S R36E S16 (SE 1/4 of SE 1/4), 35 44 58.92 N, 118 06 45.32 W, 3280 ft",35.7497,-118.1125889,1000,1961,NA,NA,2001,2000s,Museum,CAS219752,CAS219752,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin GPS_,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_California: Kern Co.: Canebrake Creek, T25S R36E S16 (SE 1/4 of SE 1/4), 35 44 58.92 N, 118 06 45.32 W, 3280 ft",35.7497,-118.1125889,1000,1962,NA,NA,2001,2000s,Museum,CAS219753,CAS219753,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin GPS_,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_California: Kern Co.: Canebrake Creek, T25S R36E S16 (SE 1/4 of SE 1/4), 35 44 58.92 N, 118 06 45.32 W, 3280 ft",35.7497,-118.1125889,1000,1962,NA,NA,2001,2000s,Museum,CAS219755,CAS219755,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin GPS_,120,142,42,6739,308,-23,331,49,184,210,41,351,61,4,72,174,20,21,171
NorthAmerica,United States,"California_Kern County_Hwy. M-109, 5.8 mi SE town of White River along Arrastre Creek",35.7874904,-118.7588181,869.1,1961,NA,NA,1971,1970s,Museum,MVZ95873,MVZ95873,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 11024.0064_Datum _not recorded_Estimated elevation using GPS Visualizer,151,149,44,6707,339,2,337,81,239,239,72,458,83,1,80,237,10,10,225
NorthAmerica,United States,"California_Tulare County_road along Arrastre Creek, 7.0 mi NW junction Glenville-Kernville Rd.",35.790884,-118.738079,1002.3,1961,NA,NA,1970,1970s,Museum,MVZ94426,MVZ94426,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 2816.352_Datum _not recorded_Estimated elevation using GPS Visualizer,151,149,44,6707,339,2,337,81,239,239,72,458,83,1,80,237,10,10,225
NorthAmerica,United States,"California_Tulare County_Kern River, .5 mi N. Kern Co. Line",35.79927,-118.4522,851.1,1990,NA,NA,1963,1960s,Museum,LACM1665,LACM1665,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1622.218752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,133,147,44,6594,320,-12,332,64,221,221,56,420,77,3,78,215,15,15,211
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Sierra Way, 0.4 mi N (by rd) of Tulare Co. line, T24S R33E Sec32 (NW 1/4 of SW 1/4), 35 47 57.8 N, 118 26 58.8 W, 2800 ft",35.79938889,-118.4496667,854,1960,NA,NA,2000,2000s,Museum,SM494,CAS214178,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,133,147,44,6594,320,-12,332,64,221,221,56,420,77,3,78,215,15,15,211
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Sierra Way, 0.4 mi N (by rd) of Tulare Co. line, T24S R33E Sec32 (NW 1/4 of SW 1/4), 35 47 57.8 N, 118 26 58.8 W, 2800 ft",35.79938889,-118.4496667,854,1967,NA,NA,2000,2000s,Museum,SM497,CAS213219,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,133,147,44,6594,320,-12,332,64,221,221,56,420,77,3,78,215,15,15,211
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Sierra Way, 0.4 mi N (by rd) of Tulare Co. line, T24S R33E Sec32 (NW 1/4 of SW 1/4), 35 47 57.8 N, 118 26 58.8 W, 2800 ft",35.79938889,-118.4496667,854,1959,NA,NA,2000,2000s,Museum,SM498,CAS213218,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,133,147,44,6594,320,-12,332,64,221,221,56,420,77,3,78,215,15,15,211
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Sierra Way, 0.4 mi N (by rd) of Tulare Co. line, T24S R33E Sec32 (NW 1/4 of SW 1/4), 35 47 57.8 N, 118 26 58.8 W, 2800 ft",35.79938889,-118.4496667,854,1958,NA,NA,2000,2000s,Museum,SM499,CAS213216,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,133,147,44,6594,320,-12,332,64,221,221,56,420,77,3,78,215,15,15,211
NorthAmerica,United States,"California_Tulare County_Forest Service Rd. 24505, 1.2 mi NE Jack Ranch Resort",35.814015,-118.66894,1149.9,1982,NA,NA,1970,1970s,Museum,SM579,MVZ94425,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 482.8032_Datum _not recorded_Estimated elevation using GPS Visualizer,151,149,44,6707,339,2,337,81,239,239,72,458,83,1,80,237,10,10,225
NorthAmerica,United States,"California_Tulare County_Taylor Meadow, Sierra Nevada Mts.",35.830658,-118.29175,2134,1915,7,19,1911,1910s,Museum,MVZ3000,MVZ3000,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,120,143,43,6597,306,-22,328,51,208,208,44,404,72,5,76,202,20,20,199
NorthAmerica,United States,"California_Tulare County_Taylor Meadow, Sierra Nevada Mts.",35.830658,-118.29175,2134,1916,7,20,1911,1910s,Museum,MVZ3002,MVZ3002,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,120,143,43,6597,306,-22,328,51,208,208,44,404,72,5,76,202,20,20,199
NorthAmerica,United States,"California_Tulare County_Taylor Meadow, Sierra Nevada Mts.",35.830658,-118.29175,2134,1916,7,21,1911,1910s,Museum,MVZ3003,MVZ3003,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,120,143,43,6597,306,-22,328,51,208,208,44,404,72,5,76,202,20,20,199
NorthAmerica,United States,"California_Tulare County_Taylor Meadow, Sierra Nevada Mts.",35.830658,-118.29175,2134,1916,7,24,1911,1910s,Museum,MVZ3006,MVZ3006,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,120,143,43,6597,306,-22,328,51,208,208,44,404,72,5,76,202,20,20,199
NorthAmerica,United States,"California_Tulare County_Taylor Meadow, Sierra Nevada Mts.",35.830658,-118.29175,2134,1916,7,24,1911,1910s,Museum,MVZ3007,MVZ3007,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,120,143,43,6597,306,-22,328,51,208,208,44,404,72,5,76,202,20,20,199
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Dry Meadow, T24S R32E Sec17 (SW 1/4 of NE 1/4), 35 50 33.2 N, 118 32 45.1 W, 6440 ft",35.84255556,-118.5458611,1963,1989,NA,NA,2000,2000s,Museum,SM551,CAS212894,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Dry Meadow, T24S R32E Sec17 (SW 1/4 of NE 1/4), 35 50 33.2 N, 118 32 45.1 W, 6440 ft",35.84255556,-118.5458611,1963,2003,NA,NA,2000,2000s,Museum,SM552,CAS212892,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Inyo County_2.9 mi W Kennedy Meadows turnoff of Hwy. 14, Nine Mile Canyon",35.8456,-117.92232,1128,1979,NA,NA,1978,1970s,Museum,MVZ172752,MVZ172752,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Distance measured from Hwy. 395.,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Tulare County_Dunlap Meadow, Sequoia National Forest, 7 mi S Johnsondale",35.86202,-118.54556,2024,1974,NA,NA,1970,1970s,Museum,LACM106059,LACM106059,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 898.013952_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Tulare County_Dunlap Meadow, Sequoia National Forest, 7 mi S Johnsondale",35.86202,-118.54556,2024,1974,NA,NA,1970,1970s,Museum,LACM106060,LACM106060,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 898.013952_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Tulare County_Dunlap Meadow, Sequoia National Forest, 7 mi S Johnsondale",35.86202,-118.54556,2024,1974,NA,NA,1970,1970s,Museum,LACM106061,LACM106061,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 898.013952_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Capinero Creek, T24S R31E S4 (SE 1/4 of SE 1/4), 35 51 47.61 N, 118 37 44.5 W, 4200 ft",35.863225,-118.6290278,1280,1961,NA,NA,2001,2000s,Museum,SM550,CAS220907,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Tulare County_Manter Meadow, Sierra Nevada Mts.",35.882777,-118.28445,2134,1916,7,26,1911,1910s,Museum,MVZ3012,MVZ3012,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 402.336_Datum __,79,127,42,6118,252,-46,298,14,161,161,11,549,98,7,74,269,28,28,268
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Scarlet and Davis Creek, upstream of Forest Rd 23S16, T23S R32E Sec31 (NE 1/4 of NE 1/4), 35 53 27.1 N, 118 33 33.8 W, 6720 ft",35.89086111,-118.5593889,2049,1970,NA,NA,2000,2000s,Museum,SM530,CAS212886,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,California_Tulare County_6 mi SE Terra Bella,35.90201,-118.9665,207.3,1962,NA,NA,1972,1970s,Museum,LACM105984,LACM105984,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 6035.04_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,178,158,45,6921,373,22,351,108,267,267,92,306,55,0,80,159,4,4,148
NorthAmerica,United States,California_Tulare County_6 mi SE Terra Bella,35.90201,-118.9665,207.3,1962,NA,NA,1972,1970s,Museum,LACM105985,LACM105985,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 6035.04_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,178,158,45,6921,373,22,351,108,267,267,92,306,55,0,80,159,4,4,148
NorthAmerica,United States,California_Tulare County_6 mi SE Terra Bella,35.90201,-118.9665,207.3,1967,NA,NA,1972,1970s,Museum,LACM105986,LACM105986,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,swab fell onto drying plate briefly before SpinVac_Coordinate error (m) 6035.04_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer,178,158,45,6921,373,22,351,108,267,267,92,306,55,0,80,159,4,4,148
NorthAmerica,United States,"California_Tulare County_California: Tulare Co.: Sequoia National Forest, Tyler Creek, T23S R31E Sec28 (NW 1/4 of NW 1/4), 35 54 08.8 N, 118 38 27.3 W, 3720 ft",35.90244444,-118.6409167,1134,1960,NA,NA,2000,2000s,Museum,SM470,CAS212847,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,98,132,43,6040,274,-27,301,35,179,180,31,631,115,4,79,318,20,31,314
NorthAmerica,United States,"California_Inyo County_0.2 mi S Little Lake, Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142699,MVZ142699,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_0.2 mi S Little Lake, Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142701,MVZ142701,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_0.2 mi S Little Lake, Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142703,MVZ142703,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_0.2 mi S town of Little Lake, E side of Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142710,MVZ142710,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_0.2 mi S town of Little Lake, E side of Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142715,MVZ142715,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_0.2 mi S town of Little Lake, E side of Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142716,MVZ142716,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_0.2 mi S town of Little Lake, E side of Hwy. 395",35.934119,-117.90565,945.8,1974,NA,NA,1976,1970s,Museum,MVZ142720,MVZ142720,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_Little Lake, W side Hwy. 395",35.936948,-117.90531,952,1979,NA,NA,1976,1970s,Museum,MVZ145347,MVZ145347,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,"California_Inyo County_Little Lake, W side Hwy. 395",35.936948,-117.90531,952,1979,NA,NA,1976,1970s,Museum,MVZ145350,MVZ145350,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,California_Inyo County_Little Lake,35.936983,-117.905733,952.6,1976,NA,NA,1976,1970s,Museum,MVZ137374,MVZ137374,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,0.00958,0.77,qPCR (Vredenburg Lab),Sam McNally,NA,"1 of 2 qPCR's 1_Coordinate error (m) 1128.150144_Datum _MaNIS georeferencing guidelines_Extent is half the distance to Wickline Canyon. Extent and Maximum Error updated by David M. Fisher, 5 April 2010.Estimated elevation using GPS Visualizer",141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,California_Inyo County_Little Lake,35.936983,-117.905733,952.6,1974,NA,NA,1976,1970s,Museum,MVZ137376,MVZ137376,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) 1128.150144_Datum _MaNIS georeferencing guidelines_Extent is half the distance to Wickline Canyon. Extent and Maximum Error updated by David M. Fisher, 5 April 2010.Estimated elevation using GPS Visualizer",141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
NorthAmerica,United States,California_Inyo County_Little Lake,35.936983,-117.905733,952.6,1976,NA,NA,1976,1970s,Museum,MVZ137378,MVZ137378,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,NA,5.82,qPCR (Vredenburg Lab),Sam McNally,NA,"took average of 2 1 qPCR's_ZEs 0.4232_0.848_Coordinate error (m) 1128.150144_Datum _MaNIS georeferencing guidelines_Extent is half the distance to Wickline Canyon. Extent and Maximum Error updated by David M. Fisher, 5 April 2010.Estimated elevation using GPS Visualizer",141,152,42,7345,340,-19,359,65,213,239,53,234,40,3,69,114,16,19,113
